name mass_lei log_L_lei radius_lei mass_true log_L_true radius_true age_true he_class log_he log_he_err log_Teff log_Teff_err log_g log_g_err mass_low mass mass_up log_L_low log_L log_L_up radius_low radius radius_up age_low age age_up mass_max_density log_L_max_density radius_max_density age_max_density
spec-57815-GAC094N47B1_sp03-066.fits 0.1860000044107437 2.300271489804057 0.210999995470047 nan nan nan nan He-sdOB 0.487 0.057999998331069946 4.675136504467994 0.007549973781774112 5.052999973297119 0.10100000351667404 0.5120155771498919 0.664762004150085 0.7808384162768548 1.7851269370540739 2.3385753566330565 2.6520394066818964 0.26287565701217785 0.3014966791656004 0.3341188669941311 7.946036082626137 8.131908339049438 8.428498272634657 0.7180493694989913 2.6503078632617276 0.3018878119689199 7.93757626234667
spec-58403-GAC096N56B2_sp16-210.fits 0.27399998903274536 1.2646053443916627 0.16699999570846558 nan nan nan nan sdB -2.279 0.0430000014603138 4.466422722433792 0.003987768542138749 5.429999828338623 0.028999999165534973 0.24221249668346145 0.44979033339809943 0.6673942369353348 1.5772062020352933 1.7227063527714446 1.8074156442746687 0.17070988233338066 0.23064290285425065 0.33278890168492614 8.274707415010605 8.394049058793245 8.480973453264255 0.23472965789631983 1.7308668236378892 0.2109396588564441 8.397851360292892
spec-56630-GAC091N33B1_sp12-172.fits 0.6100000143051147 1.5285310606354117 0.23100000619888306 nan nan nan nan sdB -3.811 0.22499999403953552 4.461948495203762 0.004177375214437432 5.491000175476074 0.06599999964237213 0.41821891624488455 0.5272217011875223 0.6331037503697627 1.3865379185755922 1.6011390007663384 1.782600128715912 0.1988979567756773 0.2390123965335194 0.2977280199661162 8.164893996389221 8.429043772836755 8.554029895955336 0.5336765963314742 1.6216405160894931 0.2313551963646009 8.552646843947224
spec-56610-GAC094N35V2_sp05-180.fits 0.7170000076293945 1.6368588440271619 0.1809999942779541 nan nan nan nan sdOB -1.39 0.0430000014603138 4.54257647626053 0.0053212413025675144 5.7789998054504395 0.04100000113248825 0.39665636581606833 0.5394571786604898 0.6541072760483104 1.4505430325958608 1.7084824360889965 1.8092730394853827 0.1661301164143295 0.23708315670881155 0.30896411786861167 8.21271842703727 8.4119391729441 8.556486890752314 0.5506613517608316 1.7472920441478572 0.22921305936315495 8.465253311356435
spec-57389-GAC094N12M1_sp05-096.fits 0.5490000247955322 1.6518399066003462 0.2280000001192093 nan nan nan nan sdOB -1.831 0.0560000017285347 4.495544337546448 0.003041871271069234 5.4679999351501465 0.0430000014603138 0.49220218798923887 0.5838827294047475 0.6508757937612963 1.6070622566004502 1.7118151542368676 1.7864127551002495 0.22769041594934436 0.25346796632050583 0.2861497701900831 8.11606063569998 8.183520091703343 8.376643520885525 0.5987253918104891 1.733133245173407 0.24784871342048698 8.145795284543352
spec-56628-GAC094N35M1_sp15-228.fits 0.503000020980835 1.2279124017517482 0.1679999977350235 nan nan nan nan sdB -2.58 0.0560000017285347 4.456517857805263 0.004229684038934313 5.684999942779541 0.039000000804662704 0.2418141822123693 0.4356803473634802 0.6596747734558692 1.623032787845272 1.743996310742836 1.8439219627038004 0.16589904144418552 0.2609248475446733 0.3289361498013952 8.279143907537302 8.438791602483098 8.550729670749796 0.23450530472723252 1.7458345984116677 0.27418408196550326 8.447613559590224
spec-56722-GAC094N35B1_sp04-128.fits 0.7730000019073486 0.9787737843301224 0.20200000703334808 nan nan nan nan sdB -3.583 0.0 4.3548764225162335 0.010424326121753504 5.710999965667725 0.06700000166893005 0.24490678342503364 0.49339184595130686 0.6345617192093614 1.4895128799836854 1.7191750604775122 1.8058867933407943 0.11451001938125267 0.2349244265316623 0.32869941504071265 8.241679356678738 8.448056238132418 8.600279634507643 0.23408388093943133 1.7309700319362835 0.23404831924300662 8.456012819778397
spec-56722-GAC094N35B1_sp04-054.fits 0.6850000023841858 1.9020845179804036 0.23499999940395355 nan nan nan nan sdOB -3.615 0.8130000233650208 4.5513279880038455 0.002555038640028489 5.5329999923706055 0.023000000044703484 0.4427467513071668 0.5066373810807161 0.5860033389441943 1.6537272172354318 1.764247220751784 1.8474030075434502 0.2070023578636611 0.22322412027149147 0.24312180125283747 8.116415802239018 8.300633855891622 8.358800973528698 0.4691763370583715 1.7976576569996032 0.22299229257303654 8.307423072226687
spec-58070-GAC095N44B2_sp11-213.fits 0.37299999594688416 1.280077322611946 0.19200000166893005 nan nan nan nan sdB -2.722 0.14499999582767487 4.4404367661057735 0.0037642227583858236 5.447000026702881 0.024000000208616257 0.41502829847632566 0.5077331554384912 0.5918492681700578 1.4241529927664058 1.5125131506664575 1.716799977053144 0.20748420286767968 0.23240518681124964 0.2828924600254032 8.264355144619143 8.326810106029757 8.500731113438569 0.5057478010610321 1.44263732026901 0.22450644606446057 8.31226480186821
spec-57805-GAC097N52M1_sp03-036.fits 0.38199999928474426 1.401555618262893 0.1589999943971634 nan nan nan nan sdOB -1.935 0.09300000220537186 4.510008512940234 0.007846905989793967 5.60699987411499 0.10000000149011612 0.4929532774908889 0.5609254031209643 0.6320950994161829 1.6054548589497966 1.7295538860638986 1.842474553556414 0.21041611082735323 0.23834750901051988 0.2696617597706825 8.022877515646273 8.156524678821864 8.379550489710288 0.5449559778221151 1.7669222385771794 0.23689220117632592 8.021418753055233
spec-57093-GAC097N28M1_sp03-054.fits 0.4339999854564667 1.2226384471664344 0.12600000202655792 nan nan nan nan sdOB -1.796 0.12200000137090683 4.517591730711908 0.009264256413966818 5.870999813079834 0.0860000029206276 0.4484368807515683 0.5153260468907712 0.5844733176660319 1.4303557636632538 1.6139832478066052 1.7739973349351708 0.1604371565263121 0.20700146608107378 0.23999756391889882 8.106415092533869 8.162702854358496 8.475391795867106 0.5288475399771445 1.6906088678522524 0.1600178511731588 8.13315981056969
spec-56230-GAC098N33B1_sp16-039.fits 0.37400001287460327 1.278456350394209 0.22699999809265137 nan nan nan nan sdB -3.341 0.3009999990463257 4.403635189790548 0.009161238925995468 5.297999858856201 0.05299999937415123 0.42380940983335863 0.48572213773997835 0.5409330691503259 1.3493245179014794 1.4443443248129335 1.5701502092960695 0.22715414001731232 0.25481564566035325 0.2807466656108204 8.281722735872606 8.39475737223584 8.579727360439563 0.49058384008229083 1.4182115152641543 0.2577810057088593 8.36372451138705
spec-56230-GAC098N33B1_sp03-090.fits 0.42399999499320984 2.0595974937251382 0.19099999964237213 nan nan nan nan He-sdOB 0.114 0.07000000029802322 4.635885685281273 0.006083912420786569 5.488999843597412 0.09300000220537186 0.5830128697388636 0.6963877812003635 0.7793918321255354 1.9283694966772356 2.1530440923276806 2.3035874698184347 0.2165078633315052 0.24456726743387552 0.26966628737359916 7.940472446466563 8.052927737509037 8.248315386991148 0.7413823796391394 2.273106891859999 0.2466415963504387 7.959909251016602
spec-56994-GAC097N20B2_sp11-112.fits 0.8169999718666077 1.5410297885508526 0.24799999594688416 nan nan nan nan sdB -2.645 0.16699999570846558 4.448860845607441 0.004304546918416538 5.568999767303467 0.04800000041723251 0.4385533886423923 0.505202365516363 0.5592658249923413 1.284749841310196 1.3942357970984647 1.6207834125581313 0.17577015329520945 0.199401916286085 0.22483016731173006 8.242196945144448 8.282755179026472 8.515112490464924 0.5122804348259302 1.319380297145659 0.1960275219287052 8.25427057278468
spec-56994-GAC097N20B1_sp09-125.fits 0.5120000243186951 1.109308505246749 0.25999999046325684 nan nan nan nan sdB -2.362 0.20399999618530273 4.331629717629932 0.0048300162185972145 5.315000057220459 0.020999999716877937 0.4108921111631215 0.49726897484680377 0.5923707091574574 1.0559402385432963 1.2159599243163943 1.7688549275966876 0.22316370043858128 0.24493877693421498 0.3024909694970926 8.40918049001241 8.504232096976985 8.595357588891984 0.45286527428726164 1.0589479266930275 0.2418261113508659 8.533512340158317
spec-57805-GAC097N52M1_sp01-179.fits 0.578000009059906 1.4222121710342237 0.2669999897480011 nan nan nan nan sdB -3.078 0.26600000262260437 4.403977963669355 0.012163067498974112 5.341000080108643 0.07500000298023224 0.4435121014287899 0.4975204984080744 0.5585695979631399 1.2877309024088746 1.3851679951429812 1.5026357283473288 0.21399037564729068 0.24698371012060108 0.2766974290355763 8.283038347716536 8.399384755221867 8.556371520478637 0.4786828214449518 1.370306329018383 0.25178077887224043 8.352754284596537
spec-56232-GAC097N26B1_sp09-065.fits 0.30300000309944153 2.0438454319832555 0.17299999296665192 nan nan nan nan He-sdOB 0.4 0.07500000298023224 4.654272827097711 0.005833394625533618 5.440999984741211 0.08399999886751175 0.5827044899476488 0.7028976121342863 0.7735553636597258 2.091592711820244 2.3261031877348146 2.502018807716805 0.2275213805998122 0.24964868473152274 0.2997612136709281 7.9167667006927385 7.995799252659479 8.125069152215167 0.7422040304808231 2.3443769920723656 0.242244818969806 7.932237885715708
spec-56721-GAC099N24B1_sp02-038.fits 0.4269999861717224 2.092295965123428 0.16899999976158142 nan nan nan nan He-sdOB 0.75 0.08699999749660492 4.670153045192181 0.004064900384519661 5.61299991607666 0.06400000303983688 0.4872578615941689 0.5710591512677623 0.6557537341094407 1.8134252921842378 1.9657438814462438 2.103978737227977 0.16679255689547234 0.19408971160942437 0.24842411678836676 8.059094570281928 8.179704462110285 8.254337621596918 0.5372668110963478 1.9714364965888773 0.17525508039996363 8.18922435402783
spec-57066-GAC100N40M1_sp15-162.fits 0.24300000071525574 0.9829041177926281 0.08500000089406967 nan nan nan nan sdOB -1.345 0.07400000095367432 4.542451947375977 0.0055687475295543975 5.9679999351501465 0.07100000232458115 0.3764479472029951 0.4893407923707844 0.6143408004832448 1.4437585818633762 1.6948869728443132 1.8199582774295417 0.15117022303251224 0.21182021269668772 0.26373873082367405 8.004773692436762 8.307852300299956 8.466731838741124 0.47424056599554865 1.7625909136246265 0.1468373182810082 7.985057715917459
spec-57696-GAC100N44M1_sp02-062.fits 0.3160000145435333 1.4116702023858094 0.19099999964237213 nan nan nan nan sdB -2.864 0.16599999368190765 4.473632926873841 0.003922405325139969 5.370999813079834 0.03099999949336052 0.4151703505369077 0.5539184219477075 0.640566177353595 1.621981981299946 1.7108463152587072 1.7991230642831255 0.21386860016951126 0.25895863947714437 0.2952801824621525 8.112805967999574 8.373314796118533 8.477923736416358 0.5840456440956262 1.7110663910789867 0.26528814648478627 8.420668040695727
spec-57429-GAC100N40B1_sp11-236.fits 0.5220000147819519 1.3417707500289275 0.19699999690055847 nan nan nan nan sdB -2.775 0.14100000262260437 4.449324093098727 0.004910802649538594 5.564000129699707 0.061000000685453415 0.4186172155157456 0.496478455160454 0.5640332963354492 1.3368548509906988 1.4971780860827866 1.7295950527669268 0.17415998851589806 0.2061342814370456 0.24300042234101374 8.213660700412811 8.306563647674784 8.508656810125167 0.533615105570771 1.4729905912311603 0.2066607929979989 8.244341985712921
spec-56669-GAC097N37B1_sp06-056.fits 0.4059999883174896 1.3501316738725384 0.12999999523162842 nan nan nan nan sdOB -1.557 0.05000000074505806 4.541953474458237 0.004095391943497973 5.821000099182129 0.0989999994635582 0.4821029113889093 0.598392714903446 0.6945952968354255 1.6839701018932012 1.8707892317960442 1.9747573459090266 0.1998149367717154 0.24675337004880246 0.3100505961253896 7.9796819182832275 8.247623157917305 8.441945522279742 0.656015958319097 1.8951574504025515 0.24340339668738664 7.963051911976445
spec-57416-GAC100N13B1_sp15-194.fits 0.675000011920929 1.5181321193571606 0.1809999942779541 nan nan nan nan sdB -2.177 0.04600000008940697 4.512684396217164 0.0034541804999107697 5.76200008392334 0.04399999976158142 0.23741512949210444 0.3580812819492558 0.6454439374657086 1.6293250988674588 1.7430282477999552 1.8334821392091007 0.19896176222916556 0.24868237084837735 0.33809198308260596 8.271905161986677 8.392124229330953 8.487293363870887 0.23569425357825402 1.7549112156196789 0.22496834780332364 8.406456487269446
spec-57416-GAC100N13B1_sp15-176.fits 0.3919999897480011 1.6314843553859788 0.16899999976158142 nan nan nan nan sdB -8.478 0.0 4.5554572172046495 0.002170271222177097 5.573999881744385 0.01899999938905239 0.24406546457755196 0.4591553632843953 0.6150293468336347 1.6293235013315728 1.7397893653489367 1.8604127510997626 0.18627385179603234 0.25898508541633913 0.3697763672107093 8.313179479643454 8.451737372912106 8.595020022558387 0.23614780148939718 1.7362595340176372 0.2492505254883628 8.452871233480467
spec-57460-HD065357N310719V01_sp14-106.fits 0.47099998593330383 1.5695377634113314 0.28299999237060547 nan nan nan nan sdB -2.697 0.04600000008940697 4.429429264381787 0.0011295051409699044 5.210999965667725 0.008999999612569809 0.2402674225055838 0.5177583323091304 0.7053681347167757 1.558528985242434 1.7282404413590722 1.850015797108975 0.2092520121519038 0.27080093195392524 0.34314174902031747 8.105585153349164 8.383192679182844 8.489427253606575 0.23100632846595348 1.7489438729946842 0.2720036263808736 8.421420822191994
spec-57068-GAC101N22M1_sp05-070.fits 0.44200000166893005 1.4775987160941177 0.2460000067949295 nan nan nan nan sdB -2.515 0.24400000274181366 4.435525851498655 0.0041225780648189115 5.302000045776367 0.06499999761581421 0.5145678186350263 0.5769451060374579 0.630966405855609 1.4930253105719933 1.565871993179957 1.6578500721607314 0.24275901078048523 0.2679200664986068 0.2986476259811369 8.144066204127899 8.297483441930694 8.395414499190998 0.5814353495666408 1.5568995263391425 0.26286946995209315 8.368188635376734
spec-55875-GAC_101N28_B1_sp04-051.fits 0.41600000858306885 1.3313463016525666 0.10700000077486038 nan nan nan nan sdB -3.793 0.36399999260902405 4.578982842702791 0.0041025236448970145 5.999000072479248 0.050999999046325684 0.2487318775749525 0.495411381987088 0.6159943187848486 1.5183168810501846 1.715700423279384 1.8363256238548642 0.1161068941814346 0.18083582570336787 0.2442310257013723 8.246498721530013 8.41409231369386 8.519621639335401 0.24042457524198324 1.7261953132269268 0.22906159559995232 8.431722634088626
spec-57367-GAC100N13M1_sp09-021.fits 0.4180000126361847 1.1911994197015183 0.10499999672174454 nan nan nan nan sdOB -1.258 0.07000000029802322 4.551205943747906 0.003040864418204349 6.0269999504089355 0.0430000014603138 0.24490703462221672 0.4254732133202087 0.599886665488126 1.5616357776225651 1.7102250324933375 1.8192979641854055 0.14193287397799187 0.19608449450480303 0.25062697693551256 8.22783835577652 8.38355077983941 8.49853246341288 0.23946173004648152 1.7164429661797014 0.20019958845143343 8.394757545814118
spec-57367-GAC100N13M1_sp09-030.fits 0.6570000052452087 1.1506950511427139 0.125 nan nan nan nan sdB -2.463 0.17800000309944153 4.502017214827148 0.0029970252569596445 6.061999797821045 0.041999999433755875 0.2408736433480452 0.38707026748399287 0.5463111300247177 1.3309690104432264 1.6824377855302466 1.788460958582387 0.10562005452164674 0.20926789831585893 0.28040718378661345 8.379772947689272 8.457295470893733 8.59915600722045 0.23724139015440338 1.7194901314433966 0.23833210855342168 8.445935564091753
spec-57034-GAC103N38B1_sp03-019.fits 0.4699999988079071 1.4461797677982802 0.15700000524520874 nan nan nan nan sdOB -1.957 0.05999999865889549 4.524396122103842 0.0018138817378223293 5.7230000495910645 0.032999999821186066 0.24793364935482715 0.49198259487974855 0.6210872676988117 1.6063061465957942 1.7299892035792228 1.8263080552471502 0.15723032126072242 0.23103279261891985 0.3133689815328462 8.1274261717816 8.343122395733692 8.46263765927514 0.23787626163725306 1.747930295400678 0.228521526646411 8.395176477665311
spec-57012-GAC100N17M1_sp06-209.fits 0.4950000047683716 1.2738111993994035 0.17399999499320984 nan nan nan nan sdB -3.503 0.2770000100135803 4.4604467838807205 0.0052334277175574775 5.646999835968018 0.04800000041723251 0.4062847546127014 0.46945814774928524 0.5307411374075014 1.2180321753091234 1.321068962115461 1.519080673659494 0.16181706725733508 0.17735507012345708 0.21636668918595314 8.284933408357158 8.47226504616491 8.529189021604054 0.4722908685574212 1.2854473288692674 0.17357137516392973 8.488049922812994
spec-55910-GAC_105N29_B1_sp10-159.fits 0.4440000057220459 1.343250998054363 0.15000000596046448 nan nan nan nan sdB -1.91 0.09600000083446503 4.508798965403905 0.0050842202071877144 5.736000061035156 0.06300000101327896 0.47403476737587663 0.542977741733961 0.6355944181747625 1.5470364107276084 1.6620566761226216 1.7895681408680753 0.16370551688635449 0.20765880912573653 0.2512811698163266 8.131609182587333 8.20754565266754 8.474172556889597 0.5117548654779702 1.6517101162504257 0.1695738608288937 8.139750794894164
spec-57813-GAC101N53B1_sp08-061.fits 0.24500000476837158 1.7405284793749163 0.24899999797344208 nan nan nan nan sdB -2.348 0.18700000643730164 4.502017214827148 0.016365100718196465 5.035999774932861 0.14300000667572021 0.5717316508573039 0.6645458634665613 0.7510482816348995 1.8306392944221173 2.0340377582197005 2.201149422555799 0.28782476418730224 0.37448105302617213 0.428537642806792 7.987118657262744 8.105826157038852 8.260901974978726 0.6735228581009166 2.067920306615817 0.397970220030616 8.026208662699622
spec-57460-HD065357N310719V01_sp11-176.fits 0.5490000247955322 1.7734060880151397 0.22200000286102295 nan nan nan nan sdOB -1.492 0.026000000536441803 4.53135116458306 0.0012758366458314647 5.48799991607666 0.014000000432133675 0.24503353035023398 0.48068518865180165 0.6611706885855719 1.6095080245446844 1.7325839580852842 1.8651525533184565 0.17167519036149112 0.2500806402338358 0.3185295889605298 8.137274589067982 8.38722757470841 8.49986123531713 0.23769383279858314 1.7496920488045893 0.2489749543297014 8.409158204201209
spec-57428-GAC105N15M1_sp03-108.fits 0.35100001096725464 1.4231803151047862 0.20100000500679016 nan nan nan nan sdB -3.293 0.39899998903274536 4.468347330412158 0.006160308704818433 5.4019999504089355 0.1340000033378601 0.46157877245448176 0.5286240698615449 0.6150014320338975 1.5641166413646879 1.6760326280067845 1.8254225094511538 0.21116451920139762 0.2554673501611974 0.310307968773401 8.106082927243076 8.341720734580274 8.505980375577003 0.5101822748352082 1.6608948741963343 0.2526615240530372 8.407323578109729
spec-56287-GAC101N22V1_sp06-046.fits 0.20100000500679016 1.7088711091183544 0.10599999874830246 nan nan nan nan sdOB -1.701 0.08399999886751175 4.677424437701247 0.008496354493287946 5.690000057220459 0.05900000035762787 0.33445059363273283 0.5296822552823859 0.6798610316184022 1.575493559722229 1.741491281819752 1.9647628565638147 0.1758329342839757 0.25186521142245116 0.3128682097182089 8.192790776913277 8.429952540906433 8.587672868401864 0.2385714285871431 1.726676829060863 0.2587007271349724 8.477088739554802
spec-55939-GAC_104N11_V2_sp01-011.fits 0.37299999594688416 2.2186221454123385 0.3179999887943268 nan nan nan nan sdOB -1.739 0.04800000041723251 4.564547711755948 0.012944088081277427 5.00600004196167 0.06800000369548798 0.4801069369770787 0.6824780889709667 0.781352913460155 1.868298372087263 2.2373295914011417 2.3685523449261328 0.3276489239427171 0.3891243191901441 0.4279757487005551 7.923898520177666 8.00208890278294 8.297498430500495 0.7579482011681316 2.3470246842238103 0.40077650588318536 7.938681300160859
spec-57757-GAC107N09M1_sp14-235.fits 0.2709999978542328 0.7275412570285564 0.14100000262260437 nan nan nan nan sdB -3.345 0.3009999990463257 4.367355921026019 0.011223655089755858 5.563000202178955 0.05400000140070915 0.40082380465562856 0.4634466874782892 0.5370601254835508 0.8961969915178327 1.0248411743235255 1.2881284311270342 0.17385652780185712 0.19321131935178534 0.23769142076443872 8.473258779839686 8.546788921309497 8.672818108640502 0.43456719605028493 0.9508945217819327 0.1843765257090676 8.536204599541097
spec-55920-GAC_106N28_B1_sp03-121.fits 0.6909999847412109 1.5520108027603305 0.2770000100135803 nan nan nan nan sdB -1.924 0.1080000028014183 4.426673888021373 0.008054653758384829 5.395999908447266 0.08500000089406967 0.467623560685753 0.5205027173829366 0.5727120791546846 1.3882497374581486 1.479514140266815 1.5806749622216556 0.22357245127335787 0.24940309002661393 0.27773736181262854 8.219037905343482 8.307199165593294 8.408640024029971 0.5196700891347598 1.46633210775093 0.24504973647211659 8.26540567402937
spec-57377-GAC104N11B1_sp09-130.fits 0.3619999885559082 1.2749195064037537 0.19599999487400055 nan nan nan nan sdB -3.18 0.10100000351667404 4.433129517580485 0.006518911982988166 5.413000106811523 0.035999998450279236 0.23563565049714286 0.3884865932569382 0.5974974630029263 1.5572703895763043 1.7338622441535603 1.8094498778684471 0.1633894210717997 0.22554172933665445 0.29471362703671944 8.336095371767685 8.43495209372954 8.544267615786717 0.23315444951188136 1.749108001590086 0.222323911046793 8.4323472116779
spec-57314-GAC105N15B1_sp12-146.fits 0.33399999141693115 1.1961485396991254 0.15600000321865082 nan nan nan nan sdB -2.127 0.0689999982714653 4.465531556973549 0.002520234480687977 5.576000213623047 0.028999999165534973 0.3032123847853812 0.4521448705395311 0.5890338033761837 1.3722782896089585 1.6521156452895887 1.7697916763434003 0.1747448108319857 0.20581050801629314 0.29368284856272775 8.186556877014343 8.421621653915116 8.52860168089325 0.2419166830938625 1.7152732003897135 0.19642774764043414 8.450155498128282
spec-56604-GAC106N20B1_sp05-039.fits 0.38600000739097595 1.878498816349271 0.2029999941587448 nan nan nan nan sdB -3.213 0.3179999887943268 4.576686805200995 0.008661105893595422 5.3979997634887695 0.07800000160932541 0.5501123309839083 0.648347941168635 0.7401466840355287 1.8761435152121275 2.1149354554898667 2.230583263245262 0.24494965957239528 0.28475116921907223 0.32517049834666434 7.954608006049102 8.128200667045142 8.347470820542553 0.6200423284170775 2.1774195587691585 0.2825934562750976 8.09490917442755
spec-56604-GAC106N20B1_sp11-065.fits 0.46399998664855957 1.2487577226272968 0.17399999499320984 nan nan nan nan sdB -2.708 0.12300000339746475 4.455606112581867 0.0042385298063409875 5.622000217437744 0.03799999877810478 0.2964615395895981 0.47051746398687394 0.5722712765679545 1.2892491094853022 1.5535826539026436 1.7196859215396556 0.16933401734228215 0.2000848196580875 0.28713938125650806 8.258769899346659 8.44170285312843 8.527480507265723 0.4798741831062432 1.6827930274591738 0.18520675902812667 8.499774035148835
spec-57757-GAC107N09M1_sp03-187.fits 0.3449999988079071 1.353820094897413 0.19900000095367432 nan nan nan nan sdB -2.845 0.15600000321865082 4.45117215751254 0.003672702495970396 5.370999813079834 0.019999999552965164 0.2492395858504327 0.48629726205902574 0.5883652967773234 1.5367821427426154 1.6221183057721897 1.7581215810307154 0.22207569756510415 0.25897827625172365 0.2911050956977377 8.203420433219328 8.40854796644512 8.490912445276077 0.23993632996712722 1.592218988607459 0.25913707953313014 8.457184810687796
spec-57314-GAC105N15B1_sp07-096.fits 0.2160000056028366 1.5165089320265166 0.12099999934434891 nan nan nan nan sdOB -1.954 0.14000000059604645 4.600101255691391 0.010878124231606345 5.60699987411499 0.06800000369548798 0.4562358014465673 0.5497321456294569 0.6310287166086704 1.7265222143374437 1.9325281659553266 2.1130112060143666 0.2120048662893998 0.24627016236596674 0.2739908870068562 7.867575401260737 8.004911155551355 8.177069330526887 0.5563286627066535 1.9205029586407316 0.24859337289633782 7.857620068169346
spec-57456-GAC110N45M1_sp10-091.fits 0.4009999930858612 1.368863081898295 0.10700000077486038 nan nan nan nan He-sdB 3.353 0.09200000017881393 4.588383768378728 0.00832326130271853 5.980000019073486 0.47699999809265137 0.23755723690184338 0.42299842087255635 0.6703445570219527 1.5776344732258352 1.7172593414311392 1.8455752507557517 0.12773990125013648 0.21906179091271455 0.2969679486811101 8.366817578216471 8.465648250793127 8.615937830529127 0.2319544489661719 1.72341154340356 0.21682536255849305 8.452198727354492
spec-56351-GAC108N13V2_sp01-029.fits 0.5440000295639038 1.3408405498123317 0.23499999940395355 nan nan nan nan sdB -2.654 0.03799999877810478 4.411451342137937 0.0026860200465392025 5.431000232696533 0.014999999664723873 0.24750423682965092 0.5153599990979634 0.621566329352887 1.5435013500658286 1.7270847336379378 1.8474170025644772 0.09429055336738729 0.23720577704742907 0.3297714770352235 8.270261390727969 8.423138425382653 8.544145674801204 0.23413703261151192 1.7351446016280625 0.25340434621655883 8.4288333300946
spec-56978-GAC108N16B1_sp11-180.fits 0.5270000100135803 1.0559132239161488 0.15199999511241913 nan nan nan nan sdB -4.185 0.5139999985694885 4.434249452396475 0.007288586305685266 5.796000003814697 0.017000000923871994 0.39391139850977336 0.515582650723773 0.6124914831651528 0.9696240639844154 1.272242364467203 1.7249768471181666 0.1149544408854761 0.13401778911292453 0.2422740582023142 8.377311406851206 8.472127993711105 8.555430733873797 0.5251922431851945 1.7207216601010504 0.1322355301485092 8.4756197956907
spec-56978-GAC108N16B1_sp15-014.fits 0.49000000953674316 1.3658248068593644 0.1850000023841858 nan nan nan nan sdB -2.47 0.05000000074505806 4.470116353151004 0.00671527536125666 5.599999904632568 0.032999999821186066 0.2444003439886992 0.5311736299328058 0.6936578720927944 1.500666491555712 1.678436452680526 1.7730249254289885 0.1278396721418943 0.22587774630084173 0.33466041294279514 8.32338318184502 8.455781706822812 8.5856794655728 0.23328781374968732 1.7087028727936984 0.2223082924392198 8.452424986646944
spec-56632-GAC107N36M1_sp12-147.fits 0.22100000083446503 1.5424893097907426 0.125 nan nan nan nan He-sdB 3.655 0.05900000035762787 4.599664778788417 0.010036323590982705 5.583000183105469 0.11500000208616257 0.2904131612572136 0.5314969427261524 0.6431743713759975 1.5214474083809606 1.7031982315171927 1.8076316063175406 0.15168842275069994 0.24944695341834772 0.34552370303499075 8.135910401016726 8.424067001817788 8.546941335343721 0.560704770825605 1.7121315319857189 0.24667760093996616 8.443842042175776
spec-58070-GACII112N68B1_sp16-092.fits 0.35100001096725464 1.7290189200365265 0.1720000058412552 nan nan nan nan He-sdOB -0.152 0.05000000074505806 4.5785246052749935 0.00524076301000662 5.521999835968018 0.061000000685453415 0.46589621416607235 0.5269873684530115 0.6085156368772889 1.6626181330212608 1.7528050754456848 1.8359849886672972 0.17090489458038963 0.193634907788015 0.2355842775473272 8.136552188946212 8.238260198340825 8.36153162806329 0.509127186997037 1.749574170757767 0.1786599615712643 8.213748356672038
spec-57010-GAC108N27B1_sp05-033.fits 0.6430000066757202 1.708692780248078 0.39100000262260437 nan nan nan nan sdB -1.918 0.3089999854564667 4.3918169236132485 0.00507952552927497 5.065999984741211 0.11500000208616257 0.48925714405090204 0.5485069675289985 0.6073510613578241 1.4708005686071897 1.6174228601648715 1.725014228855217 0.2790526199965714 0.32434589261363433 0.37266526025704894 8.133310806895782 8.301334041709577 8.412002581037145 0.5492394916184423 1.6417911805503045 0.3217957144400423 8.319649809977163
spec-57474-GAC111N10B1_sp10-014.fits 0.11900000274181366 0.9757993096794075 0.10599999874830246 nan nan nan nan He-sdOB 0.412 0.07199999690055847 4.492481010128877 0.005277708158391364 5.474999904632568 0.08699999749660492 0.4014708879344252 0.45751414098839704 0.5233643127721788 1.1832530353721629 1.2493319287667135 1.4905873480888958 0.1316212696836207 0.14062935193185433 0.27654964701369833 8.457052646822978 8.5853053147928 8.659391134127413 0.4475649084165303 1.2162461250199057 0.1352527880264176 8.60826056993414
spec-57733-HD072545N042645B01_sp02-100.fits 0.44600000977516174 1.480323201241355 0.26600000262260437 nan nan nan nan sdB -2.465 0.09700000286102295 4.419955748489758 0.0026340913617242836 5.234000205993652 0.01899999938905239 0.24098141100735498 0.4829131231257582 0.6291686457713597 1.6220625629048282 1.728239253315613 1.806624294863627 0.23043879822402402 0.27917815264731327 0.331663551278644 8.313282526895712 8.42294245307309 8.503110493410306 0.23474939299234598 1.7282652682489337 0.2759445171628032 8.436675823212006
spec-57733-HD072545N042645B01_sp14-173.fits 0.4699999988079071 1.4651894581122977 0.1459999978542328 nan nan nan nan sdOB -1.563 0.03500000014901161 4.546295835121443 0.003197878093570659 5.793000221252441 0.125 0.2852064464661779 0.5554645410877986 0.704233211057111 1.5846582785613161 1.7908644242936729 1.9792180574650144 0.14701452872838072 0.23917720410189758 0.28983367413527106 8.02688267555002 8.312415496044402 8.506027985640966 0.23758222072680846 1.935230655742858 0.24874431824314402 7.978101827916562
