336403061 105.8106 36.6427    53  14715 4.1 -0.62   0 O
 28013022  73.1858 41.5028    67  14818 4.1 -0.54   0 O
 95502139 100.6036 20.3999   107  13891 4.2 -0.46   0 O
294307091  81.8761 39.5919    73  11390 4.3 -0.34   0 O
469504191 300.7727 30.81      44  14402 4.1 -0.49   0 O
368913049 106.0684  3.6526   115  12770 4.1 -0.45   0 O
131609225  90.1752 29.4427    72  14209 4.2 -0.47   0 O
469505020 301.1832 29.6399    96  13111 3.9 -0.41   0 O
526602198  97.0239 12.9131    43  13807 3.6 -0.78   0 O
190113138  66.8305 42.6354    60  13300 4.3 -0.34   0 O
508803138  92.5807 23.7695   313  16949 4.0 -0.61   0 O
 39316006  70.7617 45.1667    51  13655 3.9 -0.49   0 O
 29701225  70.7888 49.9294    28  14628 3.5 -0.8    0 O
253616006  45.0645 52.8385   107  14369 4.2 -0.43   0 O
380803118  28.4852 55.1707   240  15639 4.3 -0.49   0 O
131609050  90.0425 29.5756    55  11837 3.6  0.12   0 O
  3116037  87.5097 30.9545    27  15102 3.6  0.21   0 O
177707112  62.7068 45.4485    67  11945 4.3 -0.33   0 O
 34810143 101.2118  6.7178    29  16236 3.6  0.24   0 O
  3203148  88.5683 29.5374    44  16277 3.7  0.1    0 O
204006013  93.325  22.6238    59  14337 4.0 -0.5    0 O
255009105  81.5383 37.5246    69  13299 4.3 -0.44   0 O
368903050 102.7408  2.7169    89  12925 4.3 -0.41   0 O
498209117  82.6461 16.8378    34  13242 3.6  0.17   0 O
485110067  91.0057 22.7257   140  17606 4.1 -0.6    0 O
 27206039  91.9656 32.9355   399  11785 4.0 -0.31   0 O
269513119   4.4637 57.8678   124  12999 3.9 -0.49   0 O
268016224  95.1612 17.7329    48  16330 4.0 -0.6    0 O
 25404053  42.1829 54.3431    68  11760 4.2 -0.36   0 O
177710047  59.1825 45.8883   356  10388 4.2 -0.22   0 O
251110194  48.1437 55.0424    59  12348 4.2 -0.3    0 O
157905029  57.5979 57.0007    79  11911 3.8 -0.51   0 O
 27909205  71.2588 41.2224    39  14048 3.9 -0.57   0 O
 68314164  84.1453 33.8912    33  14278 4.0 -0.48   0 O
409616124  56.3604 52.5111    37  15113 3.6 -0.83   0 O
469801163 299.6996 35.5113    76  14261 4.2 -0.46   0 O
212012078  90.3639 30.4172    79  11010 4.3 -0.26   0 O
116307208  90.8619 22.4548    60  13756 3.7  0.13   0 O
315113046  78.1752 39.9558    24  14173 4.1 -0.42   0 O
218114010  98.5406 49.8508   235   9350 4.2 -0.3    0 O
485114120  90.5514 23.8385   458  17565 4.0 -0.63   0 O
170011106  71.2062 36.0929    31  17733 3.7 -0.75   0 O
552709190  94.1962 24.0379   153  14867 4.1 -0.53   0 O
469309214  14.7565 57.5669    37  14018 4.4 -0.42   0 O
248105241 306.1508 37.5063    78  20986 4.0 -1.11   0 O
165114005  91.6581 36.1815   161  13382 4.3 -0.51   0 O
436207244 113.0235 -5.3106   236  13354 4.1 -0.29   0 O
374605195  55.6064 49.9408    98  14065 4.2 -0.44   0 O
275005095 344.8413 55.6195   159  14671 3.7  0.16   0 O
116310220  87.562  23.7071   203  11365 4.2 -0.36   0 O
201705056  95.8085 22.955     83  14264 4.0 -0.51   0 O
212005230  88.4935 27.9346    80  12557 4.3 -0.34   0 O
566108203 224.0603 16.9613    39  20203 1.8  0.17   0 O
255715080 104.2515  1.1063   134  16871 4.1 -0.63   0 O
194803151  60.1129 34.3581   490  11690 4.0 -0.46   0 O
 95510037  99.7947 21.254    377  11372 4.2 -0.29   0 O
558504030  92.5613 23.6281   150  17138 4.2 -0.57   0 O
461512050 302.4769 27.8996   434  14588 4.3 -0.47   0 O
396311250 105.9876 10.8513    40  15622 4.3 -0.52   0 O
175109129  81.4162 37.8102    83  13420 4.2 -0.44   0 O
243615107  84.3552 44.8455   987  13357 4.2 -0.37   0 O
526608128  99.4558 13.2584   106  14881 4.1 -0.51   0 O
 29710199  67.8041 51.4159    67  13886 4.1 -0.46   0 O
 15005024  57.2092 48.8894    66  11755 3.8 -0.58   0 O
379010124  62.3702 50.4599   214  12942 4.1 -0.38   0 O
216314038  81.1258 52.7034   363   9034 4.1 -0.29   0 O
268014068  95.347  16.5247    89  15000 4.1 -0.49   0 O
431603068  95.8337 20.7754    79  11417 4.2 -0.25   0 O
134513105 109.0077 29.2526    58  11400 4.1 -0.41   0 O
256507190  95.347  16.5247    48  14420 4.0 -0.52   0 O
176415228  92.5783 23.607     83  15322 3.7 -0.78   0 O
297009063  86.6513 36.7042   100  13864 3.7 -0.76   0 O
461512198 302.6625 27.5291    53  15359 3.7 -0.75   0 O
268904167  98.4185 -2.9714    75  12400 4.1 -0.42   0 O
552810035  90.9423 22.4184   152  15865 4.0 -0.59   0 O
265714053  99.9617 -0.4884    81  12157 4.0 -0.51   0 O
217805231  70.0417 46.4148   145  12622 4.1 -0.26   0 O
250710115 304.2273 37.9683    50  13848 4.2 -0.5    0 O
160909035  82.1449 12.2645    92  12470 4.2 -0.45   0 O
437916124  99.689  22.3004   284   9404 4.2 -0.28   0 O
507905118 159.981  31.1121    44  26227 2.8 -0.95   0 O
485114191  91.0272 23.5294   326  22003 4.0 -0.88   0 O
253901062 307.792  41.5154    35  14392 3.8 -0.69   0 O
295210166  41.5257 30.8071    44  14085 3.7 -0.76   0 O
385411218  99.7038  4.0505    81  13846 4.2 -0.46   0 O
275207017  70.3658 43.5586    18  16187 3.7 -0.41   0 O
392514218 347.7473 56.8353   209  10280 4.2 -0.24   0 O
210608118  86.4061 21.6416    80  14546 3.7 -0.8    0 O
101206132  98.9735  2.5943    64  12346 3.7 -0.63   0 O
431501212  96.7024 18.0629    77  13006 4.1 -0.44   0 O
354109069  63.7542 55.8334    72  13498 4.2 -0.4    0 O
110616141  81.4922 59.2312   174  13068 4.0 -0.45   0 O
300110010  81.6491 39.8023    19  15641 3.9  0.0    0 O
 44313173 101.2439  5.5147    53  14084 4.2 -0.42   0 O
 89709065  80.8117 34.0149    20  13785 3.9 -0.16   0 O
260712050 310.5064 45.3553   142  14380 4.1 -0.47   0 O
171810008  86.4982 22.4606    18  38793 3.9 -0.75   0 O
252809169  80.4897 41.9055    68  14206 4.3 -0.47   0 O
469504045 300.8822 31.6084    54  15638 3.9 -0.65   0 O
263708119  65.2769 45.6651    49  13945 4.4 -0.46   0 O
472309007   8.1357 44.6505   163  12460 4.1 -0.3    0 O
127903216  88.12   29.5811    40  14323 4.1 -0.45   0 O
581514114 305.3336 42.4121    65  11634 4.2 -0.15   0 O
201610116  94.1182 23.3178    34  14587 4.1 -0.42   0 O
176416037  91.5365 24.9694    58  14109 4.3 -0.48   0 O
552810207  91.5342 22.558     99  12806 4.1 -0.49   0 O
212011161  88.6489 31.1654    18  18743 3.5 -0.12   0 O
278416016  91.0798 21.0934    50  13774 3.4  0.18   0 O
 67814066  81.9985 27.7853    40  15675 3.7 -0.83   0 O
 28009016  71.2929 41.0975    39  14554 3.6 -0.75   0 O
 38514139  59.076  51.133    283  13163 4.1 -0.29   0 O
250714076 305.2228 39.2625    35  14243 4.5 -0.46   0 O
 28711092  60.8771 48.5614    53  14751 3.6 -0.79   0 O
258907102  82.8928 28.899     46  14497 3.8 -0.67   0 O
203814216  91.0806 14.3474    30  14686 3.5  0.22   0 O
217904171  70.6298 47.3904    38  12952 3.7 -0.64   0 O
377914038  67.6923 55.9467    25  14936 2.7 -0.77   0 O
536608158  93.3508 22.3874   132  14499 4.4 -0.55   0 O
290406022  79.6823 52.7993    56  15180 4.1 -0.53   0 O
392503174 349.8685 56.1137    93  12005 4.2 -0.34   0 O
204014012  89.5176 24.5141    32  13949 3.6 -0.78   0 O
  3203177  87.9467 28.8935    43  12477 3.7  0.04   0 O
545408187  93.5404 22.2093    92  10644 4.2 -0.26   0 O
547506070  88.5389 20.5921   249  16203 4.1 -0.56   0 O
265213015  65.2206 37.0163    58  14272 4.1 -0.48   0 O
167508201  80.6341 39.6056    96  14253 4.0 -0.42   0 O
  2503122  71.0836 28.9164    66  14284 4.3 -0.44   0 O
251111125  51.8253 58.228     90  13774 4.4 -0.44   0 O
401609068 124.033  48.0638    79  15632 4.2 -0.57   0 O
185201173  56.0161 44.3237    82  11815 4.2 -0.32   0 O
167707212  81.2675 39.2973    21  15121 3.8 -0.62   0 O
177707167  62.7966 44.8111    69  13745 4.1 -0.46   0 O
 40114173  99.728  10.4475    55  11591 3.7 -0.63   0 O
101109049  97.7656  3.5777    57  18413 3.9  0.0    0 O
408813027  88.348  29.5602    79  14521 4.3 -0.44   0 O
370603014  92.2261 19.2154    29  13300 3.7 -0.37   0 O
 30114098 102.3441  7.5867   333  14431 4.0 -0.52   0 O
 45116226  97.0475 34.9838    43  13626 4.3 -0.45   0 O
 39312216  76.4309 45.2645    81  14059 4.2 -0.47   0 O
181202172  79.3993 -6.8553    31  12861 3.5 -0.79   0 O
195802117  87.6368 18.1839    63  13007 4.1 -0.44   0 O
 16104133  47.5078 51.7345    61  12476 4.2 -0.34   0 O
255001116  81.6799 34.502    174  10004 4.2 -0.31   0 O
249001154  55.321  57.3405    34  14877 3.8 -0.7    0 O
212114051  87.3901 29.1875   247  13484 4.0 -0.35   0 O
327711217 101.7974 18.994    138  10666 4.1 -0.36   0 O
368902062 102.8798  1.6893    39  12366 3.8 -0.53   0 O
475213028 316.1013 29.8517    74  11888 4.2 -0.39   0 O
 39102105  72.7088 41.8092    46  12205 3.9 -0.49   0 O
483202212  91.6069 21.2228   154  17683 3.9 -0.67   0 O
203711249  93.0328 15.5778   208  10990 4.1 -0.36   0 O
 28810118  58.0463 46.3345    90  13142 4.2 -0.34   0 O
387311200 101.0821 15.1519    19  25040 4.6 -0.5    0 O
 26903017  60.5618 46.5113    77  11779 4.1 -0.35   0 O
392002216 103.1527  9.8539   159  12607 4.2 -0.41   0 O
408807218  87.5461 27.383    110  14331 4.1 -0.41   0 O
101310067  95.0305  2.4793    78  12276 4.4 -0.37   0 O
 68112048  60.4284  5.0918    64  14201 4.3 -0.44   0 O
469507081 302.8892 29.5256    99  13650 4.1 -0.39   0 O
217906048  73.6837 47.2397    37  12345 3.9 -0.04   0 O
508812018  94.4169 24.7574    84  15025 4.1 -0.52   0 O
558502212  91.6069 21.2228   110  17965 3.7 -0.89   0 O
260715223 308.3034 44.8197   124  12731 4.3 -0.34   0 O
248104222 307.0326 38.8295   123  13705 4.0 -0.36   0 O
177705230  60.7019 45.8513   216  12596 4.2 -0.32   0 O
253905089 308.0116 42.0901    51  22529 4.2 -0.8    0 O
408814046  83.4234 29.3155    85  13208 4.1 -0.49   0 O
510715195  92.5442 23.8364   193  20703 4.2 -1.1    0 O
275002146 343.1595 55.3483   207  11907 4.3 -0.39   0 O
 99110183  86.9605 15.2669   147  13792 3.5  0.17   0 O
364315039 300.2922 47.0626    50  13372 4.2 -0.45   0 O
410010192 102.3716 19.3793    72  12703 4.2 -0.43   0 O
571503063 289.9715  3.3354    47  21480 3.6 -0.11   0 O
123311111  75.5481 41.819     45  12274 4.2 -0.38   0 O
203612175  94.2898 14.8374    69   9086 4.0 -0.34   0 O
506110200 305.5003 40.6886    30  16518 3.8 -0.7    0 O
268904236  99.1652 -2.9321    64  12840 4.1 -0.33   0 O
 36401172  94.5462 25.6347    39  27747 3.6  0.04   0 O
555114246  90.3894 23.562     22  13027 4.2 -0.33   0 O
319910164  82.9133 34.6485    78  13203 4.3 -0.42   0 O
408804211  86.2875 29.7001    68  15501 3.9 -0.64   0 O
203811203  92.8732 16.0455    30  16765 4.3 -0.01   0 O
251008142  22.0444 54.1991   178  13586 4.3 -0.42   0 O
506105051 307.7296 41.0574    77  24361 4.2 -0.83   0 O
405710004  72.499  39.4115    71  11879 4.3 -0.33   0 O
195114069  83.7538 22.8561   148  13045 4.1 -0.45   0 O
159101203  23.5124 30.7362    36  18041 1.8 -0.72   0 O
203805160  92.5565 12.7765    82  19412 4.2 -1.06   0 O
373011156 312.642  38.2984   161  12416 4.3 -0.39   0 O
510712018  94.4169 24.7574    67  15205 4.3 -0.49   0 O
374616124  56.3604 52.5111    65  15264 3.7 -0.85   0 O
 26010019  53.8831 50.204     91  13781 4.2 -0.45   0 O
354107147  65.4641 53.3731    68  18065 3.9 -0.69   0 O
 39306106  76.6843 43.0976    29  11180 3.9 -0.48   0 O
399903048  91.534  22.558    140  13258 4.2 -0.38   0 O
255012092  82.1558 37.9063   132  10319 4.2 -0.29   0 O
529606106  95.2692 22.1695   706  49071 5.7 -1.41   0 O
350706040 293.9098 50.0432   183  12015 3.8 -0.04   0 O
165708069  94.245  22.5996    80  14479 3.7 -0.72   0 O
177703131  60.5858 47.5037    32  14672 3.5 -0.18   0 O
268006090  98.5872 15.7946   156  12153 4.2 -0.31   0 O
434407078  89.1598 22.8838   118  10549 4.1 -0.31   0 O
171712106  90.8682 23.9803    20  15448 3.6 -0.68   0 O
 87316152  77.4721 48.594     40  23908 3.6 -0.19   0 O
 28705157  61.0819 46.1357    20  12484 3.7 -0.64   0 O
374610125  53.8039 50.3717   102  10770 4.3 -0.25   0 O
529609053  93.9687 24.1454   121  14541 4.1 -0.47   0 O
 26412250 108.0044 30.269     32  15049 4.1 -0.1    0 O
409609083  58.2907 52.185    228  13146 4.2 -0.36   0 O
506110232 306.4515 41.7902    76  12934 3.7 -0.62   0 O
  1902033  95.783  26.7783    69  14233 3.6  0.18   0 O
260915245 339.4286 55.5565    78  13338 3.4  0.16   0 O
485102212  91.6069 21.2228   204  17766 3.9 -0.66   0 O
354113018  66.5234 55.5134   112  13311 4.2 -0.41   0 O
 44515047  99.9372  6.0241    92  15083 4.3 -0.47   0 O
 83811178   1.9043 33.2669   214  10767 4.1 -0.3    0 O
312909075  93.0703 35.4086    70  15269 4.1 -0.53   0 O
 42604023  83.552  40.4506    64  10925 4.2 -0.35   0 O
581514004 305.8695 42.8884   246  12841 4.1 -0.39   0 O
209916161  77.465  32.8339    64  11286 4.3 -0.33   0 O
194908018  86.4194 21.9655   598  15673 3.7  0.13   0 O
354115010  61.6147 55.9491    70  13320 3.5  0.15   0 O
 15308208  34.7791 57.1496    42  16709 3.7  0.17   0 O
167716143  78.5067 42.9536    91  19462 3.9 -1.13   0 O
286010103  98.1889 17.3203    67  14229 4.4 -0.42   0 O
354114176  58.9113 54.917    165  13534 4.2 -0.45   0 O
405706127  77.6576 39.2579    55  13801 4.2 -0.38   0 O
536610180  90.8958 22.3274   309  14311 4.1 -0.63   0 O
 15308143  35.3027 57.8554    95  15446 3.9 -0.62   0 O
294406082  81.7717 40.5928    89  16256 4.1 -0.56   0 O
526716200  96.7996 15.7127    52  12648 4.3 -0.37   0 O
177716140  60.1388 49.0137    43  14938 4.2 -0.42   0 O
255005223  80.1693 34.9177    70  15278 3.7 -0.81   0 O
177705022  61.6085 45.5085    82  11921 4.2 -0.29   0 O
437316091  91.8902 20.539     50  14310 4.1 -0.4    0 O
 11213137  59.6541 50.9044    36  12799 4.1 -0.17   0 O
 39207149  76.6427 42.909     18  15069 3.9 -0.07   0 O
537409053  93.9687 24.1454    45  14857 4.1 -0.46   0 O
379015119  66.1425 51.6808    69  10746 4.0 -0.37   0 O
461315004 294.0973 29.6244    36  10466 3.7 -0.27   0 O
248110063 304.7634 37.9718    98  13550 4.1 -0.39   0 O
436506006 103.8859 11.2892    65  13416 4.3 -0.42   0 O
448712189 243.1959 23.8113    95  14373 3.6  0.15   0 O
385407083 100.9845  0.0863    69  15525 4.0 -0.55   0 O
 39307079  75.8499 42.3006   101  15065 4.2 -0.48   0 O
116208124  90.324  23.302     71  15279 4.2 -0.49   0 O
504615117  63.957  30.5876    40  15291 4.2 -0.55   0 O
365612151 324.2008  5.1673    50  13647 3.9 -0.64   0 O
469006042 296.3279 28.4118    62  14391 3.7  0.18   0 O
442706191  97.6975  3.6187   220  13463 4.3 -0.49   0 O
212015220  88.8526 30.2839    46  13341 3.8 -0.53   0 O
 15105231  55.3722 49.3342    91  12559 4.2 -0.29   0 O
220503129  93.5515 35.5542   113  12666 4.4 -0.38   0 O
295305182  68.8072 39.8811    81  13141 4.3 -0.47   0 O
536608165  93.5446 22.6506   165  15223 4.1 -0.55   0 O
 36205051  93.9799 26.5086    26  14965 4.1 -0.52   0 O
428004179  95.224  22.1822   124  14943 4.2 -0.48   0 O
380816198  28.6559 56.3316   121  10749 4.2 -0.31   0 O
301509018  32.4623 51.7885    49  16581 4.3 -0.02   0 O
190112220  66.9894 43.3204    62  15454 4.0 -0.04   0 O
 28015214  69.5426 42.2361   145  13186 4.2 -0.42   0 O
126908141  92.8161 -4.015    104   9220 4.0 -0.33   0 O
250702248 305.6402 37.0202    26  15669 4.0 -0.58   0 O
157909232  61.1378 58.0615    55  14437 4.1 -0.47   0 O
 42807216 101.2854  2.8459    94  14521 4.1 -0.49   0 O
409605195  55.6064 49.9408    68  13629 4.0 -0.51   0 O
116216217  87.3009 25.6808    92  13599 3.6  0.15   0 O
294306246  81.6372 40.5146    97  15983 4.0 -0.58   0 O
254902001  79.7892 34.6134    60  14410 4.1 -0.47   0 O
  4503020  32.2394 58.2421   122  15126 3.7 -0.74   0 O
176410246  91.1938 22.5847    75  11283 4.1 -0.43   0 O
264414061  52.2052 59.0128    66  13009 4.1 -0.46   0 O
379005030  65.5    49.8195    60  16117 3.7 -0.79   0 O
409912211  97.3248 26.796     87  13778 4.2 -0.49   0 O
364906193  76.0075 43.3875    45  12922 4.4 -0.43   0 O
107810204  86.9235 19.7893   134  13612 3.6  0.17   0 O
 19904128  40.9823 53.7496   109  10731 4.3 -0.31   0 O
 98912107  91.0989 18.0116    55  15309 3.6 -0.76   0 O
565215026 274.4736  4.3395   211  13618 3.5  0.2    0 O
437312128  94.6018 20.7955    82  10742 4.3 -0.26   0 O
309105073  73.1542 44.2439    42  12217 3.9 -0.52   0 O
243908013  46.2478 54.2948    49  16202 4.4 -0.01   0 O
 38504002  61.325  50.6165    44  13671 4.1 -0.35   0 O
 27206213  92.313  32.2475    83  13336 3.6 -0.76   0 O
508808165  93.5446 22.6506   244  15351 4.1 -0.51   0 O
275016159 343.469  58.4114   103  12023 4.3 -0.34   0 O
431503104  95.7481 20.9073   108  15347 3.6  0.19   0 O
490509190  94.1962 24.0379   305  14267 4.0 -0.56   0 O
 78703082  77.7986 23.9424    48  15313 3.7 -0.83   0 O
258915118  81.7979 31.0251    76  12060 4.2 -0.44   0 O
506609168  93.546  23.9232   114  13315 4.1 -0.27   0 O
251104091  51.9238 55.5419    85  13755 4.0 -0.5    0 O
165706192  94.9457 22.3177    72  13738 4.4 -0.43   0 O
392509043 352.7031 56.6724   205  10074 4.1 -0.25   0 O
 30114191 101.8216  7.0491   133  16791 3.7 -0.74   0 O
253808106  84.8002 47.0416    79  11552 4.3 -0.37   0 O
279009091  81.9162 21.9997    58  13298 3.6 -0.79   0 O
399914045  90.2578 23.3015    63  14641 4.3 -0.45   0 O
   507179  82.4291 27.7899    41  12206 3.7 -0.67   0 O
169407167  67.4071 51.4237   171  11850 4.2 -0.31   0 O
 95809242 103.3072 22.3908    73  10219 4.2 -0.22   0 O
 27005153  70.8045 51.6328    21  13640 4.1 -0.45   0 O
 27115095  89.0843 34.2526    80  13355 4.3 -0.41   0 O
570107165 272.3707 -5.2216    57  11590 4.3 -0.25   0 O
244005062  44.4769 54.4243   568  11335 4.1 -0.34   0 O
172808155  69.5637 36.2821    37  14721 3.6 -0.88   0 O
535714177  63.0627 51.2009   131  13532 3.6 -0.78   0 O
116201006  89.4732 22.0226    45  14753 4.1 -0.47   0 O
123311113  75.7399 41.6093    74  13615 4.3 -0.42   0 O
545404154  92.3262 23.2293   210  18795 4.3 -0.58   0 O
360104194 294.0506 44.9759    85  12448 4.2 -0.3    0 O
483215250  92.5152 24.1196   273  14882 4.1 -0.52   0 O
354116098  59.3029 55.9216    64  13528 3.9 -0.43   0 O
 42712087  85.5502 41.7604    75  13858 4.2 -0.41   0 O
 34804132 103.3257  6.3013    96  13414 4.2 -0.45   0 O
190204015  64.3206 42.2515   149  11449 4.1 -0.36   0 O
483208159  93.6314 22.3771    67  14759 4.2 -0.46   0 O
470201163  65.0933 44.9322    74  14112 4.2 -0.4    0 O
 89611199  79.8115 34.8885    53  14986 3.7 -0.73   0 O
510708165  93.5446 22.6506   259  15400 4.2 -0.51   0 O
  4904111  41.8537 53.9539    75  13149 4.0 -0.35   0 O
267816102  95.6316 18.5117    86  11559 4.2 -0.32   0 O
469808080 301.4341 36.9268    96  17015 3.9 -0.37   0 O
552816121  92.3927 24.9238    30  14107 3.3 -0.91   0 O
 46612179 113.6032  8.6796    85  14846 4.3 -0.43   0 O
248103111 305.3744 38.9921   122  14478 4.1 -0.55   0 O
127911223  89.3102 31.4087   101  13543 3.6  0.17   0 O
312807242  77.6156 24.4972    17  12523 3.7 -0.64   0 O
116604059  77.0766 34.2251    27  12643 3.6  0.09   0 O
116602150  74.9515 32.1257    32  17584 4.0 -0.66   0 O
 25512149  63.4069 46.9491    72  12587 4.3 -0.41   0 O
286214236  81.1493 40.7592    37  22463 4.2  0.1    0 O
399908244  93.5446 22.6507   148  15137 3.8 -0.68   0 O
253811170  82.1679 50.5445    57  13742 4.0 -0.54   0 O
 37506061  67.7525 42.0616    76  14915 4.2 -0.52   0 O
297010006  82.9962 35.3324    42  14884 3.6  0.18   0 O
509809190  94.1962 24.0379   224  14343 4.1 -0.49   0 O
 34902093 101.852   5.0907    88  21381 3.9 -1.17   0 O
243911105  45.4085 57.3786    22  14411 3.9  0.14   0 O
101113137  98.5976  3.4464    98  14647 4.3 -0.44   0 O
274707195  84.8782 30.7808   118  14349 3.5  0.16   0 O
434408030  87.9492 24.3792   149  13509 4.1 -0.46   0 O
248111191 306.6337 40.4528    90  13797 3.7 -0.74   0 O
203704027  92.7744 13.9478   108  11952 4.1 -0.4    0 O
 25507018  64.4605 43.6587    31  15737 3.5  0.3    0 O
315109109  75.866  40.8608   111  13559 4.4 -0.46   0 O
431605241  96.328  19.5384   144  16676 3.8 -0.68   0 O
 42816199  98.423   6.2876   156  13638 4.2 -0.43   0 O
 28810191  58.2241 45.9432   204  13010 4.3 -0.43   0 O
209912104  80.8924 32.8699    45   9884 3.5 -0.08   0 O
379014176  63.0362 50.9906   102  12788 3.5 -0.03   0 O
129304037 111.6075 11.0703    71  14128 4.2 -0.52   0 O
263606226  50.3535 47.1169    56  16689 4.0 -0.65   0 O
 42702185  81.9709 38.9812    57  14924 4.1 -0.46   0 O
469807009 301.2712 35.2706    76  13961 4.1 -0.45   0 O
 73103185  86.1973 24.392     52  13372 3.9 -0.55   0 O
278406241  94.7355 19.1201    69   9916 4.2 -0.24   0 O
501114128  91.0514 24.2384   198  14671 4.3 -0.59   0 O
545414095  91.466  24.0692    93  13503 3.8  0.07   0 O
170007091  72.8226 32.5113    35  16783 4.0 -0.61   0 O
290505143 101.5174 43.0768    77   9745 4.1 -0.27   0 O
434411215  87.4193 26.9422   117  13170 4.4 -0.45   0 O
351107048 287.5989 47.1623   122  17842 3.8  0.08   0 O
545414027  90.324  23.302    102  15743 4.4 -0.48   0 O
167501107  80.0476 38.9808   334  11562 4.2 -0.22   0 O
119504083  94.6007 26.8489    48  14463 4.3 -0.44   0 O
315108245  76.2653 39.1767    49  13169 3.8 -0.59   0 O
116312230  90.1313 26.4954   191  14048 3.5  0.16   0 O
177513134  64.4544 47.4261    54  14487 4.1 -0.49   0 O
212015062  88.0959 29.6915    63  15150 4.0 -0.53   0 O
110810140  79.2191 57.1399   100  12290 4.2 -0.39   0 O
408816072  84.6828 30.8536    17  17215 4.2 -0.57   0 O
485312172  23.1001 24.9369    26  19771 1.7 -0.69   0 O
124212055  90.0594 43.1796    36  11408 3.4  0.07   0 O
 26916009  58.5184 48.2053    76  13507 4.3 -0.43   0 O
469316045  10.743  59.2672   120  12703 4.1 -0.46   0 O
108002079  86.9991 18.6091   114  13010 3.6  0.19   0 O
379010099  62.8259 50.0473    51  12763 4.1 -0.22   0 O
 89512158  81.7729 34.0599    23  15141 3.7 -0.67   0 O
504810176 107.2407 44.2662    36  19989 1.7 -0.69   0 O
387301118 101.4933 11.2066    17  17912 1.9 -0.69   0 O
380813084  33.562  54.658    282  17847 4.2 -0.59   0 O
536604009  92.82   23.4227   573  22852 4.3 -1.16   0 O
436510106 100.1949 11.7157   112  18606 3.8  0.0    0 O
 15306018  36.6028 57.634     61  14188 4.1 -0.36   0 O
 44403103  98.3944  5.2952   211  10054 4.2 -0.28   0 O
123210008  72.4858 39.5646   118   8984 4.0 -0.34   0 O
171813219  90.6125 22.8518    31  14731 4.1 -0.49   0 O
408805040  85.683  28.201     76  14994 4.1 -0.52   0 O
425704129  83.0323 52.0642    93  16572 4.2 -0.54   0 O
485109053  93.9687 24.1454   153  14133 4.0 -0.48   0 O
165701205  92.7022 20.6209   116  14366 4.1 -0.51   0 O
194010019 102.2387 42.1852   267  15268 3.8 -0.16   0 O
374612023  59.559  52.1734   160  15599 4.2 -0.5    0 O
127802213  87.433  27.0903    40  14413 3.5  0.18   0 O
555108165  93.5446 22.6506   167  15552 4.1 -0.52   0 O
523110049  34.5903 54.5479    53  13654 3.7 -0.74   0 O
 36303118  93.0698 27.7118    66  13028 3.9 -0.49   0 O
354114105  58.2261 55.3287    99  12109 4.0 -0.46   0 O
275304110  81.8974 20.289     43  14815 4.1 -0.46   0 O
268911143  98.3596 -0.4287   155  12730 4.2 -0.41   0 O
490503138  92.5807 23.7695   474  16848 4.0 -0.61   0 O
 15316120  31.8668 60.2697    45  10984 2.0 -0.71   0 O
247611087 293.9692 46.4571   136  16157 3.7 -0.77   0 O
274704110  83.8772 31.8674    95  13848 4.2 -0.42   0 O
169210233  63.479  53.3862    62  13541 4.1 -0.4    0 O
269304169  84.9329 33.315     68  14241 4.3 -0.46   0 O
525408165  93.5446 22.6506   147  14918 4.0 -0.52   0 O
212005175  88.9861 28.284     98  10993 4.3 -0.23   0 O
379104106  93.4041 48.563    184  12780 4.1 -0.41   0 O
297015204  85.0733 37.0986    81  13772 4.3 -0.42   0 O
525409053  93.9687 24.1454    40  14745 4.0 -0.49   0 O
506608159  93.6314 22.3771    41  14320 4.1 -0.09   0 O
269301142  85.9807 31.5805    43  14465 3.9 -0.55   0 O
 39208204  74.4506 42.7177    53  13327 4.3 -0.37   0 O
 94407062  71.4241 23.6309    29  14347 3.5  0.21   0 O
434409044  88.2006 25.4517    30  18105 4.2 -0.6    0 O
274305110  97.4365 19.2427    75  12259 4.2 -0.43   0 O
165610046  91.05   21.7912    34  14199 4.1 -0.47   0 O
436511169 101.7919 14.3555   310   9790 4.1 -0.29   0 O
259711242  60.2858 41.699    123  13228 4.1 -0.46   0 O
 29902249 102.6246  5.038     50  12633 4.2 -0.36   0 O
469315088  11.5891 58.3252   259  17010 4.2 -0.02   0 O
364104157  67.3975 44.6449    55  13989 4.0 -0.52   0 O
255704107 105.2705 -0.1684    75  12387 4.0 -0.47   0 O
271401154  85.4976 21.1537    19  14793 4.0 -0.47   0 O
393316188  82.8923 18.6918    72  13602 4.1 -0.34   0 O
203707169  93.4691 11.6376   113  12911 4.2 -0.44   0 O
 36914242  67.8803 47.9641   115  19220 2.8 -0.99   0 O
201614128  94.4169 24.7574   101  15227 4.1 -0.51   0 O
267708188  96.7996 15.7127   104  12210 4.2 -0.43   0 O
529612018  94.4169 24.7574    88  14920 4.1 -0.48   0 O
 15308059  35.9288 58.1518    53  13159 3.8 -0.56   0 O
263707037  64.9106 45.1487    36  16121 3.8 -0.19   0 O
364016098  65.3561 45.815     54  13559 4.3 -0.43   0 O
370606220  94.9642 18.9005   141  13073 4.1 -0.46   0 O
213608068  81.8798 36.971     66  11516 4.2 -0.39   0 O
275009211 346.4623 57.5562    79  10247 4.1 -0.37   0 O
