702110218   4.1745 57.9401 58468.8354 118  89 12356 4.8 -0.76  55 O
702614157   4.2421 59.0383 58469.791   46  40 11821 5.0 -0.64   0 O
702603100   4.3061 58.4682 58469.7583  47  48 11976 4.8 -0.67  38 O
702603118   4.3507 59.0203 58469.775  182 164 14359 3.8 -0.11 110 O
702103235   4.3542 58.0159 58468.8354 197 211 13326 4.1 -0.66  22 O
702102038   4.3712 57.0877 58468.8194  72  71 12413 4.5 -0.87   0 O
683302142   4.4061 56.9551 58416.9535  14  20 52357 4.0 -1.15   0 O
702603077   4.4102 58.2753 58469.775   73  68 12918 4.5 -0.64   6 O
702102026   4.4291 57.1411 58468.8354 153 148 10917 4.8 -0.84 102 O
702610154   4.4363 57.7245 58469.791   75  57 11635 4.8 -0.74  63 O
702103112   4.4546 58.9973 58468.8354 105 100 11898 4.9 -0.8   84 O
702110216   4.4636 57.8679 58468.8194  97  68 14094 4.0 -0.3   13 O
702616226   4.5448 60.5363 58469.7583  59  44 11181 4.8 -0.75  71 O
702103231   4.5918 57.9519 58468.8354 103 101 12156 4.7 -0.67  22 O
702602145   4.6144 57.0895 58469.7583  69  63 12448 4.8 -0.68  30 O
702116057   4.6569 60.3527 58468.8354 174 132 12225 4.7 -0.67  22 O
701403233   4.6936 58.2209 58466.8007  87  92 11941 4.8 -0.8   87 O
702103056   4.7131 58.8658 58468.8035  48  47 13751 4.6  0.03   7 O
702602134   4.7687 56.8632 58469.791   50  46 12052 4.8 -0.67  31 O
683303181   4.9698 58.4139 58416.9535  46  43 12825 4.7  0.03  18 O
702116061   4.9712 60.335  58468.8354  61  43 12380 4.4 -0.62   0 O
702103164   5.0026 58.7046 58468.8354 138 132 12294 4.7 -0.68  23 O
702116136   5.0116 60.4551 58468.8194  36  26 11893 4.8 -0.05   0 O
702116143   5.0882 60.43   58468.8354 171 134 13177 4.4 -0.75  61 O
702616056   5.1032 60.2263 58469.775   37  25 16121 4.3 -0.39   0 O
702103217   5.1389 58.9    58468.8194  38  35 34608 4.6  0.31   5 O
702103030   5.1399 58.2008 58468.8354 157 146 11725 4.8 -0.82  89 O
702116174   5.1908 60.1524 58468.8354 176 128 14143 3.9 -0.8  144 O
702103170   5.1917 58.614  58468.8194 114 109 11356 4.8 -0.78  80 O
702103187   5.3473 58.2886 58468.8354 122 124 11640 4.8 -0.77  75 O
702103201   5.3929 58.93   58468.8354 175 179 13572 4.7 -0.69  76 O
702103193   5.4396 58.3395 58468.8354 186 167 18136 3.5  0.05   8 I
702116149   5.4922 60.4984 58468.8354 138  98 12163 4.9 -0.79  78 O
702103139   5.5035 58.9903 58468.8354 167 158 12168 4.7 -0.67  25 O
702102125   5.5625 56.5166 58468.8035  66  64 13401 4.6  0.01  10 O
702605201   5.6601 57.1272 58469.791   72  68 12061 4.7 -0.67  21 O
702104154   5.6705 58.5963 58468.8194  54  56 11695 4.8 -0.68  35 O
702101241   5.6816 56.3086 58468.8354 151 112 11845 4.8 -0.73  58 O
702115078   5.7643 59.6203 58468.8354  88  77 11280 4.8 -0.79  76 O
702105241   5.7837 57.5959 58468.8035 101  90 11983 4.8 -0.73  38 O
702115167   5.8084 59.8418 58468.8354  46  37 11683 4.0 -0.95   0 O
702105246   5.8087 57.6392 58468.8354  82  77 11515 4.8 -0.83 102 O
702116102   5.8162 60.0639 58468.8354 140 104 12705 4.7 -0.66  26 O
683305217   5.8529 57.3136 58416.9694 116 116 16081 4.6 -0.18  26 I
702105051   5.866  57.847  58468.8194  66  55 12231 4.8 -0.68  40 O
702605068   5.8808 57.8854 58469.775   86  70 12058 4.7 -0.67  21 O
702603134   5.8812 58.8899 58469.791   62  48 12155 4.7 -0.68  32 O
702615158   5.9037 60.018  58469.7583  37  35 11895 4.7 -0.64  27 O
702115157   5.9322 59.8481 58468.8354 109  93 41390 5.1 -0.32   0 O
702615203   5.9433 60.0175 58469.791   47  46 12154 4.8 -0.66  35 O
702111167   5.9544 60.9398 58468.8354  92  70 14182 3.9 -0.22  15 O
702102064   5.9872 56.9051 58468.8194  76  71 11338 4.9 -0.72  55 O
702111020   5.991  60.5135 58468.8354 133 103 21415 3.7 -0.42   4 I
702601065   6.0719 56.7296 58469.791  138  97 29034 4.0 -0.01 100 I
702103012   6.0959 58.0401 58468.8354  86  80 12818 3.9 -0.99   0 O
702101069   6.1568 56.9321 58468.8035  65  55 11744 4.7 -0.68  24 O
702605041   6.22   57.6029 58469.775   53  42 11994 4.7 -0.66  21 O
701411096   6.22   60.2367 58466.8007  18  15 13202 4.5 -0.04   0 O
701411162   6.2291 60.8803 58466.8007  22  21 11934 4.7  0.03  16 O
702601205   6.2805 56.2335 58469.7583  91  67 12642 4.8 -0.71  29 O
702105079   6.3157 57.2934 58468.8354 169 153 11976 4.8 -0.71  44 O
683304198   6.3327 58.2586 58416.9535 115 122 11895 4.8 -0.75  48 O
702101039   6.4151 56.4088 58468.8035  84  70 11613 4.8 -0.74  56 O
702101163   6.4503 57.0386 58468.8354 133 101 12256 5.0 -0.77  77 O
702605164   6.4902 57.6824 58469.775   80  68 12194 4.7 -0.77   0 O
702111078   6.5494 60.2177 58468.8354  50  33 13381 4.3 -0.48   0 O
702604129   6.5499 57.9384 58469.775   48  42 11507 4.7 -0.67  29 O
702105076   6.5769 57.2725 58468.8354  96  94 12281 4.8 -0.69  28 O
702601208   6.5958 56.3715 58469.791   35  30 13375 4.1  0.08   0 O
702601215   6.6436 56.1153 58469.791   60  46 12218 4.8 -0.69  33 O
702101208   6.6496 56.3685 58468.8035  72  71 13317 4.2 -0.74  50 O
702104005   6.6987 58.3294 58468.8354 111  91 13065 4.5 -0.68  64 O
702105163   6.7182 57.7255 58468.8194 141 125 12435 4.7 -0.67  18 O
702104143   6.7349 57.9651 58468.8354 254 221 12144 4.7 -0.69  27 O
702101092   6.8174 56.4349 58468.8354  34  28 12222 4.7 -0.67  41 O
702604035   6.8283 58.8852 58469.791   40  32 22857 5.0 -0.91   0 O
702601175   6.8478 56.9104 58469.7583  48  33 11600 4.8 -0.77  80 O
702111205   6.8528 60.7364 58468.8354 147 115 13043 4.2 -0.71  54 O
